game_id,season,week,gameday,home_team,away_team,home_score,away_score,actual_margin,actual_total,expected_home_points,expected_away_points,expected_margin,expected_total,home_win_probability,home_score_variance,away_score_variance,margin_variance,total_variance,expected_home_drives,expected_away_drives,home_p_td,home_p_fg,away_p_td,away_p_fg,home_p10,home_p25,home_p50,home_p75,home_p90,away_p10,away_p25,away_p50,away_p75,away_p90,margin_p10,margin_p25,margin_p50,margin_p75,margin_p90,total_p10,total_p25,total_p50,total_p75,total_p90,home_crps,away_crps,margin_crps,total_crps,joint_energy_score,simulation_seed,candidate_id,outer_target_season,train_through_season,training_through_boundary,selected_drive_alpha,selected_outcome_c,source_contract_version,code_sha,config_sha,fallback_state,simulation_version,simulation_draws
2024_08_GB_JAX,2024,8,2024-10-27,JAX,GB,27.0,30.0,-3.0,57.0,24.3834,27.1896,-2.8062,51.573,0.4423,161.52555699569956,191.45019685968597,328.4696885288529,377.4818191819182,10.903704226376945,10.8613203101609,0.24195378210594504,0.1526458699916486,0.2887661405966703,0.13549362009340216,10.0,15.0,23.0,32.0,41.0,10.0,17.0,26.0,36.0,45.100000000000364,-26.0,-15.0,-3.0,9.0,20.0,28.0,37.0,50.0,64.0,77.0,3.4145192400000006,3.700830100000001,4.162374700000001,5.501822999999998,5.483172637138612,1358466836,B0-POSSESSION-DRIVE-SCORE-PROCESS-V1,2024,2023,2023-REG-END,0.0,0.05,phase3-feature-provenance-v1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,NONE,B0-poisson-multinomial-rare-tail-v1,10000
2024_08_IND_HOU,2024,8,2024-10-27,HOU,IND,23.0,20.0,3.0,43.0,24.5405,25.6986,-1.1581,50.2391,0.4762,159.4903087808781,173.0246605060506,316.0613105210521,348.9686280528053,11.542205192518134,11.595754204665303,0.22529804473870851,0.16162625285300328,0.2406342115270141,0.15355087912168489,9.0,16.0,23.0,33.0,41.0,10.0,16.0,24.0,34.0,43.0,-24.0,-13.0,-1.0,11.0,21.0,27.0,37.0,49.0,62.0,75.0,2.9592949499999994,3.61427896,4.482345949999999,5.09392991,5.200528683566935,1906263610,B0-POSSESSION-DRIVE-SCORE-PROCESS-V1,2024,2023,2023-REG-END,0.0,0.05,phase3-feature-provenance-v1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,NONE,B0-poisson-multinomial-rare-tail-v1,10000
2024_08_KC_LV,2024,8,2024-10-27,LV,KC,20.0,27.0,-7.0,47.0,21.4056,28.4085,-7.0029,49.8141,0.34054999999999996,134.97458609860985,186.46047379737973,294.4885404440444,348.38157934793486,11.058689356841493,11.122110462334073,0.19162818456087963,0.1698682494694378,0.2683074240272244,0.20394903538321388,7.0,13.0,20.0,28.0,37.0,12.0,19.0,27.0,37.0,47.0,-29.0,-18.0,-7.0,4.0,15.0,27.0,36.0,48.0,62.0,75.0,2.657940579999999,3.13761931,3.9450419300000004,4.36933569,4.533982354426593,2025051409,B0-POSSESSION-DRIVE-SCORE-PROCESS-V1,2024,2023,2023-REG-END,0.0,0.05,phase3-feature-provenance-v1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,NONE,B0-poisson-multinomial-rare-tail-v1,10000
2024_08_MIN_LA,2024,8,2024-10-24,LA,MIN,30.0,20.0,10.0,50.0,25.3864,24.5796,0.8068,49.966,0.5165,163.49864490449048,166.13267710771078,307.64063782378236,351.6220062006201,11.197148579108271,11.224940157524312,0.22614185973987092,0.20441375480164065,0.23771658378811156,0.14578671266715218,10.0,16.0,24.0,33.0,43.0,9.0,16.0,23.0,33.0,42.0,-21.0,-11.0,1.0,13.0,23.0,27.0,37.0,49.0,62.0,75.0,4.00653758,3.3171138399999993,5.982151199999999,4.3863482000000005,5.70845937811589,3334118166,B0-POSSESSION-DRIVE-SCORE-PROCESS-V1,2024,2023,2023-REG-END,0.0,0.05,phase3-feature-provenance-v1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,NONE,B0-poisson-multinomial-rare-tail-v1,10000
2024_08_NO_LAC,2024,8,2024-10-27,LAC,NO,26.0,8.0,18.0,34.0,24.2783,24.8577,-0.5794,49.136,0.4897,158.77472658265827,164.3948901990199,296.17591323132314,350.1633203320332,11.260146361222398,11.24737995370373,0.23080696682072727,0.1481143793691755,0.23622629977819992,0.15984049761717103,9.0,15.0,23.0,32.0,41.0,10.0,16.0,23.0,33.0,42.0,-23.0,-12.0,0.0,11.0,21.0,26.0,36.0,48.0,61.0,74.0,3.2211177299999996,10.223061669999998,11.375941280000001,8.31036186,10.825638418631538,3749436922,B0-POSSESSION-DRIVE-SCORE-PROCESS-V1,2024,2023,2023-REG-END,0.0,0.05,phase3-feature-provenance-v1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,NONE,B0-poisson-multinomial-rare-tail-v1,10000
2024_08_NYG_PIT,2024,8,2024-10-28,PIT,NYG,26.0,18.0,8.0,44.0,24.2917,16.4147,7.877,40.7064,0.69315,156.0102121312131,101.03322723272328,242.36850785078508,271.7183708770877,11.379885504299843,11.184507419650346,0.21772378969791675,0.17746299255602407,0.14030940294548402,0.13258463545376295,10.0,15.0,23.0,32.0,41.0,3.0,9.0,16.0,23.0,30.0,-11.0,-3.0,7.0,18.0,28.0,20.0,29.0,40.0,51.0,62.0,3.21102273,2.6497411499999997,3.557604960000001,4.311832540000001,4.461279430181021,1840839259,B0-POSSESSION-DRIVE-SCORE-PROCESS-V1,2024,2023,2023-REG-END,0.0,0.05,phase3-feature-provenance-v1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,NONE,B0-poisson-multinomial-rare-tail-v1,10000
2024_08_NYJ_NE,2024,8,2024-10-27,NE,NYJ,25.0,22.0,3.0,47.0,21.5636,17.0522,4.5114,38.6158,0.6162000000000001,132.32418745874588,107.55303046304631,231.21859189918987,248.53584394439443,11.721425290089812,11.592530220732346,0.17825765693494514,0.1774097448439496,0.14298443153827475,0.128958076036677,7.0,13.0,20.0,29.0,37.0,6.0,10.0,16.0,23.0,31.0,-14.0,-6.0,4.0,14.0,24.0,19.0,27.0,37.0,48.0,60.0,3.3671922399999996,3.79055594,3.5108849199999987,5.846917599999999,5.477670560883848,4276164839,B0-POSSESSION-DRIVE-SCORE-PROCESS-V1,2024,2023,2023-REG-END,0.0,0.05,phase3-feature-provenance-v1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,NONE,B0-poisson-multinomial-rare-tail-v1,10000
2024_08_PHI_CIN,2024,8,2024-10-27,CIN,PHI,17.0,37.0,-20.0,54.0,24.9263,25.8984,-0.9721,50.8247,0.47765,168.9259609060906,170.75695313531352,306.21774336433646,373.1480847184718,10.856392420726335,11.001314504605178,0.25437085685759864,0.13932424052680586,0.25481469005896473,0.16790665921831643,10.0,15.0,24.0,33.0,43.0,10.0,17.0,24.0,34.0,44.0,-23.0,-13.0,-1.0,10.0,21.0,27.0,37.0,49.0,63.0,77.0,4.384923710000001,7.19602524,11.60611977,4.916688149999999,9.14816172276834,2580809941,B0-POSSESSION-DRIVE-SCORE-PROCESS-V1,2024,2023,2023-REG-END,0.0,0.05,phase3-feature-provenance-v1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,NONE,B0-poisson-multinomial-rare-tail-v1,10000
2024_08_TEN_DET,2024,8,2024-10-27,DET,TEN,52.0,14.0,38.0,66.0,29.762,24.4294,5.3326,54.1914,0.6133,201.68172417241723,168.6140770477048,342.62403964396435,397.96756279627965,11.08146468440759,11.171865532473635,0.30699086208135146,0.1603166893931663,0.2496666026218073,0.12204373749110962,13.0,20.0,28.0,38.0,48.0,9.0,14.0,23.0,33.0,42.0,-18.0,-7.0,5.0,17.0,29.0,30.0,40.0,53.0,66.0,81.0,15.48703578,5.613372419999999,22.9242196,7.982721400000001,16.84754806819744,2656692872,B0-POSSESSION-DRIVE-SCORE-PROCESS-V1,2024,2023,2023-REG-END,0.0,0.05,phase3-feature-provenance-v1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,NONE,B0-poisson-multinomial-rare-tail-v1,10000
2024_09_CHI_ARI,2024,9,2024-11-03,ARI,CHI,29.0,9.0,20.0,38.0,24.4309,24.4926,-0.0617,48.9235,0.5038,162.60788597859786,168.36778201820184,308.68276138613857,353.2685746074608,10.920221953521828,10.724041535652548,0.2485003226516424,0.14599786901026565,0.25925327488940336,0.13163490632021296,9.0,16.0,23.0,33.0,41.0,9.0,15.0,23.0,33.0,42.0,-23.0,-11.0,0.0,11.0,22.0,26.0,36.0,47.0,61.0,74.0,3.9738029700000004,9.031506240000002,12.343892910000001,6.283856669999999,10.240726163179986,405097970,B0-POSSESSION-DRIVE-SCORE-PROCESS-V1,2024,2023,2023-REG-END,0.0,0.05,phase3-feature-provenance-v1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,NONE,B0-poisson-multinomial-rare-tail-v1,10000
2024_09_DAL_ATL,2024,9,2024-11-03,ATL,DAL,27.0,21.0,6.0,48.0,26.4513,29.6054,-3.1541,56.0567,0.43105,171.09953826382636,198.84197503750374,331.84733792379234,408.03568867886787,11.054823180248126,10.787813301538172,0.24835066710062392,0.19374483027459657,0.30142684803175723,0.18290014146258354,10.0,17.0,25.0,34.0,44.0,13.0,20.0,28.0,38.0,48.0,-26.0,-15.0,-3.0,9.0,20.0,31.0,42.0,54.0,69.0,83.0,3.18079993,4.761515779999999,5.97633635,5.561897709999998,6.367092678479665,143953277,B0-POSSESSION-DRIVE-SCORE-PROCESS-V1,2024,2023,2023-REG-END,0.0,0.05,phase3-feature-provenance-v1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,NONE,B0-poisson-multinomial-rare-tail-v1,10000
2024_09_DEN_BAL,2024,9,2024-11-03,BAL,DEN,41.0,10.0,31.0,51.0,28.7843,19.8065,8.9778,48.5908,0.7024,188.43201671167117,125.74323207320734,292.21552871287133,336.13496885688573,11.450354616611468,11.404097730386875,0.26285016079772316,0.20161180503893672,0.17162742880706988,0.14997508046370212,12.0,19.0,27.0,37.0,47.0,6.0,12.0,19.0,27.0,35.0,-12.0,-3.0,9.0,20.0,31.0,26.0,36.0,47.0,60.0,73.0,7.86849971,5.264515429999999,14.18784078,4.567720120000001,10.411507857202043,200184294,B0-POSSESSION-DRIVE-SCORE-PROCESS-V1,2024,2023,2023-REG-END,0.0,0.05,phase3-feature-provenance-v1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,NONE,B0-poisson-multinomial-rare-tail-v1,10000
2024_09_DET_GB,2024,9,2024-11-03,GB,DET,14.0,24.0,-10.0,38.0,31.7424,28.8637,2.8787,60.6061,0.5564,229.19276151615156,199.90071238123812,391.72755906590663,466.45938872887285,11.15711740708156,11.052042094887655,0.3410895988829336,0.1277800012589437,0.29233967748997786,0.15681302805204878,14.0,21.0,30.0,41.0,52.0,12.0,19.0,27.0,37.0,48.0,-22.0,-10.0,3.0,16.0,28.0,34.0,45.0,59.0,74.0,89.0,10.35437534,3.5985614299999993,7.74362681,13.00893813,11.276966089223814,2187213980,B0-POSSESSION-DRIVE-SCORE-PROCESS-V1,2024,2023,2023-REG-END,0.0,0.05,phase3-feature-provenance-v1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,NONE,B0-poisson-multinomial-rare-tail-v1,10000
2024_09_HOU_NYJ,2024,9,2024-10-31,NYJ,HOU,21.0,13.0,8.0,34.0,21.2736,21.9435,-0.6699,43.2171,0.48045,133.64570761076106,141.07281503150315,260.4211761076108,289.0158691769177,11.718824961945284,11.642345213129113,0.1855313420505909,0.14819925125509417,0.1896510542366803,0.15613249935380122,7.0,13.0,20.0,28.0,37.0,7.0,13.0,20.0,29.0,38.0,-21.0,-11.0,-1.0,10.0,20.0,23.0,31.0,42.0,54.0,66.0,2.7529930400000007,4.75478375,5.610249550000001,5.376327230000001,6.013764516946303,2635734013,B0-POSSESSION-DRIVE-SCORE-PROCESS-V1,2024,2023,2023-REG-END,0.0,0.05,phase3-feature-provenance-v1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,NONE,B0-poisson-multinomial-rare-tail-v1,10000
2024_09_IND_MIN,2024,9,2024-11-03,MIN,IND,21.0,13.0,8.0,34.0,27.5604,23.2566,4.3038,50.817,0.5942,185.0746593059306,146.65582202220222,300.7037759375938,362.75718671867185,11.456881472468135,11.376369626258237,0.26140955776399516,0.16118763023812363,0.20436409923237983,0.17892599792160632,10.0,17.0,27.0,36.0,45.0,9.0,14.0,22.0,31.0,40.0,-17.0,-7.0,4.0,16.0,26.0,27.0,37.0,49.0,63.0,76.0,3.95239692,5.51422498,4.32962968,9.28766426,7.474409011249568,2064377893,B0-POSSESSION-DRIVE-SCORE-PROCESS-V1,2024,2023,2023-REG-END,0.0,0.05,phase3-feature-provenance-v1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,NONE,B0-poisson-multinomial-rare-tail-v1,10000
2024_09_JAX_PHI,2024,9,2024-11-03,PHI,JAX,28.0,23.0,5.0,51.0,28.5565,22.5852,5.9713,51.1417,0.6274500000000001,201.03271102110213,150.34557551755174,326.217698079808,376.53887499749976,10.86777133670733,10.81442367954291,0.30531708837244736,0.14315439364823637,0.22753147138503088,0.13399589289021357,10.0,17.0,27.0,37.0,48.0,7.0,14.0,21.0,30.0,39.0,-17.0,-6.0,6.0,18.0,29.0,27.0,37.0,50.0,63.0,77.0,3.28213867,2.91663184,4.189801109999999,4.527953350000001,4.868223858117748,3368762972,B0-POSSESSION-DRIVE-SCORE-PROCESS-V1,2024,2023,2023-REG-END,0.0,0.05,phase3-feature-provenance-v1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,NONE,B0-poisson-multinomial-rare-tail-v1,10000
2024_09_LAC_CLE,2024,9,2024-11-03,CLE,LAC,10.0,27.0,-17.0,37.0,22.9341,25.5469,-2.6128,48.481,0.43955,152.7092281128113,169.4147418641864,304.14669082908296,340.10124912491244,11.644987124295351,11.77001232012078,0.21830254674390512,0.1265130813163422,0.24728901938184586,0.12529104974310173,7.0,14.0,21.0,31.0,40.0,10.0,16.0,24.0,34.0,43.0,-25.0,-14.0,-3.0,9.0,20.0,26.0,35.0,47.0,60.0,73.0,7.2114870699999996,3.1921456499999996,8.63820526,6.506451179999999,8.302047431376163,971734032,B0-POSSESSION-DRIVE-SCORE-PROCESS-V1,2024,2023,2023-REG-END,0.0,0.05,phase3-feature-provenance-v1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,NONE,B0-poisson-multinomial-rare-tail-v1,10000
2024_09_LA_SEA,2024,9,2024-11-03,SEA,LA,20.0,26.0,-6.0,46.0,25.7057,25.8714,-0.1657,51.5771,0.4963,172.40192770277028,169.4744094809481,316.56329983998404,367.18937452745274,10.940134216526088,11.012715793639305,0.26297679878988933,0.14803741680861238,0.24819354002516655,0.17470176368211077,10.0,16.0,24.0,34.0,43.0,10.0,17.0,24.0,34.0,43.0,-23.0,-12.0,0.0,12.0,22.0,28.0,38.0,50.0,64.0,77.0,3.643402169999999,3.07344884,4.860222670000001,4.80230435,5.378226378925769,2454346790,B0-POSSESSION-DRIVE-SCORE-PROCESS-V1,2024,2023,2023-REG-END,0.0,0.05,phase3-feature-provenance-v1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,NONE,B0-poisson-multinomial-rare-tail-v1,10000
2024_09_LV_CIN,2024,9,2024-11-03,CIN,LV,41.0,24.0,17.0,65.0,27.4487,22.6102,4.8385,50.0589,0.6096,185.56192450245024,138.21947790779078,298.93491124112415,348.62789357935793,11.136854862614106,11.099020686158095,0.27376543874779763,0.15921276729277875,0.17947128115126534,0.23215392832239556,10.0,17.0,26.0,36.0,45.0,9.0,13.0,21.0,30.0,38.0,-17.0,-7.0,4.5,16.0,27.0,27.0,37.0,49.0,62.0,75.0,8.753121329999999,2.972256560000001,7.409327669999998,9.54121715,9.291101507518578,1317601489,B0-POSSESSION-DRIVE-SCORE-PROCESS-V1,2024,2023,2023-REG-END,0.0,0.05,phase3-feature-provenance-v1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,NONE,B0-poisson-multinomial-rare-tail-v1,10000
2024_09_MIA_BUF,2024,9,2024-11-03,BUF,MIA,30.0,27.0,3.0,57.0,31.072,21.5108,9.5612,52.5828,0.7055,212.77629362936295,142.53773713371336,327.5760121612161,383.0520493649365,11.124081328743609,10.89727213263811,0.3365501625091137,0.12260372377465455,0.21424390806917004,0.12723251738578406,14.0,21.0,30.0,40.0,50.0,7.0,13.0,20.0,29.0,37.0,-14.0,-3.0,10.0,21.0,32.0,29.0,38.0,51.0,65.0,79.0,3.3962528600000006,4.19360576,5.06584406,5.299005060000001,5.917456210804168,3432056841,B0-POSSESSION-DRIVE-SCORE-PROCESS-V1,2024,2023,2023-REG-END,0.0,0.05,phase3-feature-provenance-v1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,NONE,B0-poisson-multinomial-rare-tail-v1,10000
2024_09_NE_TEN,2024,9,2024-11-03,TEN,NE,20.0,17.0,3.0,37.0,21.7732,21.553,0.2202,43.3262,0.50565,143.04486624662465,131.29552055205522,255.9991118711871,292.6816617261726,11.455739442030206,11.372330030469803,0.20779178139644092,0.12021988093323902,0.17876486552317897,0.19170621522769815,7.0,13.0,20.0,29.0,38.0,7.0,13.0,20.0,29.0,37.0,-20.0,-10.0,0.0,11.0,21.0,23.0,31.0,42.0,54.0,66.0,2.8000909600000004,3.0748473999999995,3.8460733200000004,4.59983594,4.63222747025371,1915614903,B0-POSSESSION-DRIVE-SCORE-PROCESS-V1,2024,2023,2023-REG-END,0.0,0.05,phase3-feature-provenance-v1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,NONE,B0-poisson-multinomial-rare-tail-v1,10000
2024_09_NO_CAR,2024,9,2024-11-03,CAR,NO,23.0,22.0,1.0,45.0,20.4658,24.773,-4.3072,45.2388,0.3989,131.16574693469346,162.42331333133313,272.727700930093,314.4504196019602,11.339890087352615,11.31037789370687,0.17836538752696818,0.1571207409335387,0.23135533879940465,0.1640749740835797,7.0,13.0,20.0,27.0,36.0,10.0,16.0,23.5,33.0,41.0,-26.0,-15.0,-4.0,7.0,17.0,23.0,33.0,44.0,56.0,69.0,3.134071839999999,3.0378445800000007,4.360343440000001,4.1609916600000005,4.810981709738929,335036333,B0-POSSESSION-DRIVE-SCORE-PROCESS-V1,2024,2023,2023-REG-END,0.0,0.05,phase3-feature-provenance-v1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,NONE,B0-poisson-multinomial-rare-tail-v1,10000
2024_09_TB_KC,2024,9,2024-11-04,KC,TB,30.0,24.0,6.0,54.0,28.1959,23.2342,4.9617,51.4301,0.6096,186.89161235123512,155.47409776977696,316.7597090809081,367.9717111611161,10.870367058961682,10.892192522318974,0.27320676396860805,0.1929616839598276,0.24075217373867933,0.12321096021213189,12.0,19.0,27.0,37.0,47.0,7.0,14.0,22.0,31.0,40.0,-17.0,-7.0,5.0,17.0,27.0,28.0,37.0,50.0,64.0,77.0,3.4480377100000004,3.0278813799999993,4.125610630000001,4.787378189999998,5.04732144503188,1563905979,B0-POSSESSION-DRIVE-SCORE-PROCESS-V1,2024,2023,2023-REG-END,0.0,0.05,phase3-feature-provenance-v1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,NONE,B0-poisson-multinomial-rare-tail-v1,10000
2024_09_WAS_NYG,2024,9,2024-11-03,NYG,WAS,22.0,27.0,-5.0,49.0,21.1386,24.3171,-3.1785,45.4557,0.42605,136.6804580858086,156.48579616961695,274.8971274627463,311.4353810481048,11.051100604523537,11.229786416849002,0.19809125592132246,0.14742570524362328,0.22618809234594936,0.1638643034457885,7.0,13.0,20.0,28.0,37.0,9.0,16.0,23.0,32.0,41.0,-24.0,-14.0,-3.0,7.0,18.0,24.0,33.0,44.0,57.0,69.0,2.88489708,3.35402075,3.8880074899999997,4.68484007,4.813741434882871,3343797119,B0-POSSESSION-DRIVE-SCORE-PROCESS-V1,2024,2023,2023-REG-END,0.0,0.05,phase3-feature-provenance-v1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,NONE,B0-poisson-multinomial-rare-tail-v1,10000
2024_10_ATL_NO,2024,10,2024-11-10,NO,ATL,20.0,17.0,3.0,37.0,27.6207,24.5293,3.0914,52.15,0.5672,186.2602575357536,159.3038718971897,317.11975801580155,374.008500850085,11.099048740126406,11.255806024070884,0.27335619648877907,0.1698347113146944,0.2191786240129777,0.1876689762653534,10.0,17.0,27.0,36.0,46.0,10.0,16.0,23.0,33.0,41.0,-19.0,-9.0,3.0,15.0,26.0,28.0,38.0,51.0,64.0,78.0,4.35273969,4.170344589999999,4.0928764399999995,8.39567088,6.776136124413654,623368349,B0-POSSESSION-DRIVE-SCORE-PROCESS-V1,2024,2023,2023-REG-END,0.0,0.05,phase3-feature-provenance-v1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,NONE,B0-poisson-multinomial-rare-tail-v1,10000
2024_10_BUF_IND,2024,10,2024-11-10,IND,BUF,20.0,30.0,-10.0,50.0,23.6059,28.8396,-5.2337,52.4455,0.3856,156.135198709871,198.70894273427342,331.5426385738574,378.1456443144315,11.103098282025371,11.04133646618982,0.22997818397520603,0.14756380947168665,0.29770016885974543,0.15188204793875262,9.0,14.0,23.0,31.0,40.0,13.0,19.0,27.0,37.0,48.0,-28.0,-17.0,-5.0,7.0,18.0,29.0,39.0,51.0,65.0,78.0,3.0592074900000004,3.4363697,4.693305629999999,4.525732769999999,5.079266009268503,474232387,B0-POSSESSION-DRIVE-SCORE-PROCESS-V1,2024,2023,2023-REG-END,0.0,0.05,phase3-feature-provenance-v1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,NONE,B0-poisson-multinomial-rare-tail-v1,10000
2024_10_CIN_BAL,2024,10,2024-11-07,BAL,CIN,35.0,34.0,1.0,69.0,32.4796,22.2423,10.2373,54.7219,0.71185,213.85556939693973,145.01809251925192,328.48443715371536,389.2628866786679,11.153939388521128,11.070035685560946,0.31389504869083074,0.2094585650247295,0.21487705524248135,0.14284685324252655,14.0,22.0,31.0,42.0,52.0,7.0,13.0,21.0,30.0,38.0,-13.0,-2.0,10.0,22.0,33.0,30.0,40.0,53.0,67.0,81.0,3.806934740000001,7.682617209999999,5.999280110000001,9.22880361,8.789636411012042,1776654978,B0-POSSESSION-DRIVE-SCORE-PROCESS-V1,2024,2023,2023-REG-END,0.0,0.05,phase3-feature-provenance-v1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,NONE,B0-poisson-multinomial-rare-tail-v1,10000
2024_10_DEN_KC,2024,10,2024-11-10,KC,DEN,16.0,14.0,2.0,30.0,26.2246,18.5623,7.6623,44.7869,0.67855,170.8452393639364,116.60237894789479,270.06586529652964,304.8293713271327,11.070483104792542,10.987515786673969,0.2341528966622171,0.21770640607728023,0.17597881269483812,0.12896277451957636,10.0,17.0,25.0,34.0,44.0,6.0,10.0,17.0,25.0,33.0,-13.0,-3.0,7.0,18.0,28.0,23.0,32.0,43.0,56.0,68.0,5.48782352,2.90806191,4.499417210000001,8.13719105,6.741315037573431,782641536,B0-POSSESSION-DRIVE-SCORE-PROCESS-V1,2024,2023,2023-REG-END,0.0,0.05,phase3-feature-provenance-v1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,NONE,B0-poisson-multinomial-rare-tail-v1,10000
2024_10_DET_HOU,2024,10,2024-11-10,HOU,DET,23.0,26.0,-3.0,49.0,26.4078,28.2335,-1.8257,54.6413,0.4641,178.48434759475947,189.03488123812383,342.6971892289229,392.3412684368437,11.350062168560639,11.39493440106496,0.2568682067443135,0.14707086296385802,0.28508959097745235,0.14257035276045632,10.0,17.0,25.0,34.0,44.0,12.0,18.0,27.0,37.0,47.0,-25.0,-14.0,-2.0,10.0,22.0,30.0,40.0,53.0,67.0,81.0,3.218318299999999,3.241675729999999,4.306724770000001,4.993581190000002,5.162982773515164,1282898539,B0-POSSESSION-DRIVE-SCORE-PROCESS-V1,2024,2023,2023-REG-END,0.0,0.05,phase3-feature-provenance-v1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,NONE,B0-poisson-multinomial-rare-tail-v1,10000
2024_10_MIA_LA,2024,10,2024-11-11,LA,MIA,15.0,23.0,-8.0,38.0,28.5922,24.3907,4.2015,52.9829,0.5912999999999999,194.16951611161113,163.7640299129913,332.009298679868,383.8577933693369,11.095662634089505,11.00981839942371,0.2923323743554483,0.15181580998621222,0.24485291000943754,0.13545805357355328,12.0,19.0,27.0,37.0,47.0,9.0,15.0,24.0,33.0,41.0,-19.0,-8.0,4.0,16.0,27.0,29.0,39.0,52.0,65.0,79.0,7.531152639999999,3.02754235,7.379657509999998,8.293578669999999,8.477183441111439,1818496764,B0-POSSESSION-DRIVE-SCORE-PROCESS-V1,2024,2023,2023-REG-END,0.0,0.05,phase3-feature-provenance-v1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,NONE,B0-poisson-multinomial-rare-tail-v1,10000
